Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Label
192.168.10.50,80,172.16.0.1,55129,6,07/07/2017 04:00,2645515,1,6,6,36,15.87592586,2.645987643,0,0,0,0,20,120,0.377998235,2.267989408,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.9,9333,172.217.11.14,443,6,07/07/2017 03:43,4257548,5,1,135,46,42.51273268,1.409261857,1,0,0,0,100,20,1.174384881,0.234876976,6,46,0,1,0,0,1,0,0,0,BENIGN
192.168.10.3,60696,192.168.10.1,53,17,07/07/2017 03:31,24067,1,1,51,147,8227.032867,83.10134209,0,0,0,0,20,32,41.55067104,41.55067104,51,147,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,57692,192.168.10.50,80,6,07/07/2017 04:11,23226,4,0,24,0,1033.324722,172.220787,0,0,0,0,80,0,172.220787,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62230,6,07/07/2017 04:12,100119654,6,9,12982,56,130.2241816,0.149820733,1,0,0,0,132,204,0.059928293,0.08989244,0,8760,0,1,0,0,1,1,0,0,BENIGN
172.16.0.1,57178,192.168.10.50,80,6,07/07/2017 04:11,7425749,4,0,24,0,3.231997203,0.538666201,0,0,0,0,80,0,0.538666201,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,63729,6,07/07/2017 04:15,2835310,1,5,6,30,12.69702431,2.116170719,0,0,0,0,20,100,0.35269512,1.763475599,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,64315,192.168.10.50,80,6,07/07/2017 04:14,101882882,8,5,56,11607,114.4745788,0.12759749,0,0,0,0,172,112,0.078521532,0.049075958,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53897,192.168.10.50,80,6,07/07/2017 03:58,71067947,8,4,56,11607,164.1105518,0.168852493,0,0,0,0,172,92,0.112568328,0.056284164,0,11595,0,0,0,0,1,0,0,0,DDoS
192.168.10.14,63438,192.168.10.3,53,17,07/07/2017 04:59,180,2,2,74,234,1711111.111,22222.22222,0,0,0,0,40,40,11111.11111,11111.11111,37,117,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,41752,192.168.10.50,80,6,07/07/2017 04:15,5813850,4,0,24,0,4.12807348,0.688012247,0,0,0,0,80,0,0.688012247,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,27486,6,07/07/2017 04:05,9300291,1,6,6,36,4.515987726,0.752664621,0,0,0,0,20,120,0.107523517,0.645141104,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,55894,192.168.10.50,80,6,07/07/2017 03:59,74317145,8,7,56,11601,156.8547877,0.201837678,0,0,0,0,172,152,0.107646762,0.094190917,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,55694,192.168.10.50,80,6,07/07/2017 03:59,73244030,8,4,56,11601,159.152903,0.163835879,0,0,0,0,172,92,0.109223919,0.05461196,0,8760,0,0,0,0,1,0,0,0,DDoS
192.168.10.14,54213,192.168.10.3,53,17,07/07/2017 04:09,180,2,2,66,130,1088888.889,22222.22222,0,0,0,0,40,40,11111.11111,11111.11111,33,65,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,17379,192.168.10.50,80,6,07/07/2017 03:58,9811802,5,0,30,0,3.057542335,0.509590389,0,0,0,0,100,0,0.509590389,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,55562,192.168.10.50,80,6,07/07/2017 04:00,9843781,4,0,24,0,2.43808756,0.406347927,0,0,0,0,80,0,0.406347927,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53400,192.168.10.50,80,6,07/07/2017 04:09,2041909,4,0,24,0,11.75370695,1.958951158,0,0,0,0,80,0,1.958951158,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,40190,6,07/07/2017 04:14,60386,5,3,11607,26,192643.9903,132.4810387,0,0,0,0,112,72,82.80064916,49.68038949,0,5840,0,0,0,1,1,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,37410,6,07/07/2017 04:12,11837885,1,5,1375,24,118.1798945,0.506847296,1,0,0,0,20,112,0.084474549,0.422372746,0,1375,0,1,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,15582,6,07/07/2017 03:57,863592,1,5,6,30,41.68635189,6.947725315,0,0,0,0,20,100,1.157954219,5.789771096,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,62115,192.168.10.50,80,6,07/07/2017 04:12,37231,3,4,26,11601,312293.5188,188.0153635,0,0,0,0,72,92,80.57801295,107.4373506,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,59386,34.225.175.93,443,6,07/07/2017 04:14,62430,1,1,46,6,832.9328848,32.03588019,1,0,0,0,20,20,16.01794009,16.01794009,6,46,0,1,0,0,1,1,0,0,BENIGN
192.168.10.12,48607,192.168.10.3,53,17,07/07/2017 03:59,252,2,2,64,258,1277777.778,15873.01587,0,0,0,0,40,40,7936.507937,7936.507937,32,129,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,60002,192.168.10.50,80,6,07/07/2017 04:03,10107732,5,0,30,0,2.968024874,0.494670812,0,0,0,0,100,0,0.494670812,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,42000,192.168.10.50,80,6,07/07/2017 04:15,8051813,6,0,36,0,4.471042733,0.745173789,0,0,0,0,120,0,0.745173789,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,32869,192.168.10.50,80,6,07/07/2017 04:09,1109023,3,5,26,11607,10489.41275,7.213556437,0,0,0,0,72,112,2.705083664,4.508472773,0,10220,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,53553,192.168.10.50,80,6,07/07/2017 03:57,70978174,8,6,56,11601,164.2335854,0.197243733,0,0,0,0,172,132,0.112710705,0.084533028,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,62875,192.168.10.50,80,6,07/07/2017 04:03,81228298,8,6,56,11601,143.5091007,0.172353728,0,0,0,0,172,132,0.098487845,0.073865884,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,58144,192.168.10.50,80,6,07/07/2017 04:01,5777855,5,0,30,0,5.192238296,0.865373049,0,0,0,0,100,0,0.865373049,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,32421,192.168.10.50,80,6,07/07/2017 04:09,593741,3,6,26,11607,19592.71804,15.1581245,0,0,0,0,72,132,5.052708167,10.10541633,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,63827,192.168.10.50,80,6,07/07/2017 04:03,82507980,8,5,56,11601,141.2833037,0.157560517,0,0,0,0,172,112,0.096960318,0.060600199,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,35026,192.168.10.50,80,6,07/07/2017 04:11,795773,2,6,20,11601,14603.41077,10.05311816,0,0,0,0,52,132,2.513279541,7.539838622,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,57337,192.168.10.50,80,6,07/07/2017 04:00,1284255,3,5,26,11601,9053.497942,6.229292469,0,0,0,0,72,112,2.335984676,3.893307793,0,8675,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,19195,192.168.10.50,80,6,07/07/2017 04:00,1394305,3,6,26,11607,8343.224761,6.45482875,0,0,0,0,72,132,2.151609583,4.303219167,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,51530,192.168.10.3,53,17,07/07/2017 03:59,62461,4,4,120,680,12807.99219,128.0799219,0,0,0,0,80,80,64.03996094,64.03996094,30,170,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,60850,6,07/07/2017 04:13,3282320,1,6,6,36,12.79582734,2.13263789,0,0,0,0,20,120,0.304662556,1.827975335,6,6,0,0,0,0,1,1,0,0,BENIGN
183.79.226.162,443,192.168.10.16,45792,6,07/07/2017 04:13,61,1,1,0,0,0.0,32786.88525,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,58705,6,07/07/2017 04:10,95425361,6,9,11607,62,122.284054,0.157190917,0,0,0,0,132,192,0.062876367,0.09431455,0,4380,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,42369,192.168.10.50,80,6,07/07/2017 04:15,6583851,4,0,24,0,3.645282981,0.607547164,0,0,0,0,80,0,0.607547164,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.9,9702,66.235.144.5,443,6,07/07/2017 04:16,16260057,11,10,2922,3692,406.7636417,1.291508388,0,0,0,0,232,208,0.676504394,0.615003994,0,2532,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,60290,192.168.10.50,80,6,07/07/2017 04:01,1882863,3,4,26,11607,6178.357108,3.717742608,0,0,0,0,72,92,1.593318261,2.124424347,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.3,61499,192.168.10.1,53,17,07/07/2017 03:45,46383,1,1,56,188,5260.548046,43.11924628,0,0,0,0,32,20,21.55962314,21.55962314,56,188,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,50638,192.168.10.50,80,6,07/07/2017 04:05,1189798,3,5,26,11607,9777.289927,6.723830432,0,0,0,0,72,112,2.521436412,4.20239402,0,7215,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,22768,192.168.10.50,80,6,07/07/2017 04:02,74059,3,6,26,11601,156996.4488,121.5247303,0,0,0,0,72,132,40.50824343,81.01648686,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.9,9212,178.255.83.1,80,6,07/07/2017 03:36,130463,3,4,442,872,10071.82113,53.65505929,0,0,0,0,72,92,22.99502541,30.66003388,0,860,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,53377,192.168.10.50,80,6,07/07/2017 04:07,87961531,8,6,56,11607,132.5920532,0.159160486,0,0,0,0,172,132,0.090948849,0.068211637,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53473,192.168.10.50,80,6,07/07/2017 04:09,10284731,4,0,24,0,2.333556415,0.388926069,0,0,0,0,80,0,0.388926069,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.17,45572,199.59.88.242,80,6,07/07/2017 03:37,75313838,15,13,1814,1658,46.10042579,0.371777627,0,0,0,0,488,424,0.199166586,0.172611041,0,626,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,62785,192.168.10.50,80,6,07/07/2017 04:03,80862321,8,5,56,11607,144.2328127,0.16076709,0,0,0,0,172,112,0.098933594,0.061833496,0,10220,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,63561,6,07/07/2017 04:13,101194654,6,10,11607,68,115.3717073,0.158111119,0,0,0,0,132,212,0.05929167,0.098819449,0,8760,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,32890,192.168.10.50,80,6,07/07/2017 04:09,127029,3,6,26,11607,91577.5138,70.84996339,0,0,0,0,72,132,23.61665446,47.23330893,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.16,56892,54.209.247.112,80,6,07/07/2017 03:59,65160,1,1,0,0,0.0,30.6936771,0,0,0,0,32,32,15.34683855,15.34683855,0,0,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,36922,192.168.10.50,80,6,07/07/2017 04:12,4024909,4,0,24,0,5.962867732,0.993811289,0,0,0,0,80,0,0.993811289,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,17461,192.168.10.50,80,6,07/07/2017 03:58,5822520,4,0,24,0,4.121926588,0.686987765,0,0,0,0,80,0,0.686987765,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53614,192.168.10.50,80,6,07/07/2017 04:09,4989901,4,0,24,0,4.809714662,0.80161911,0,0,0,0,80,0,0.80161911,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,38280,192.168.10.50,80,6,07/07/2017 04:13,166061,3,5,26,11601,70016.43974,48.1750682,0,0,0,0,72,112,18.06565057,30.10941762,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.16,26238,192.168.10.3,53,17,07/07/2017 04:22,120867,2,2,64,96,1323.769102,33.09422754,0,0,0,0,80,64,16.54711377,16.54711377,32,48,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,61557,192.168.10.50,80,6,07/07/2017 04:14,175048,4,0,24,0,137.1052511,22.85087519,0,0,0,0,80,0,22.85087519,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.3,60858,192.168.10.1,53,17,07/07/2017 03:58,186249,1,1,45,112,842.9575461,10.73831269,0,0,0,0,32,32,5.369156344,5.369156344,45,112,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3,61870,192.168.10.1,53,17,07/07/2017 04:00,67633,1,1,53,181,3459.849482,29.57136309,0,0,0,0,32,20,14.78568155,14.78568155,53,181,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,64211,6,07/07/2017 04:14,101677108,7,9,12976,56,128.1704432,0.157360888,1,0,0,0,152,204,0.068845388,0.088515499,0,7300,0,1,0,0,1,1,0,0,BENIGN
172.16.0.1,53704,192.168.10.50,80,6,07/07/2017 03:57,223831,3,4,26,11601,51945.44098,31.27359481,0,0,0,0,72,92,13.4029692,17.87062561,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,55233,192.168.10.50,80,6,07/07/2017 04:08,89901455,8,6,56,11607,129.7309371,0.155726067,0,0,0,0,172,132,0.088986324,0.066739743,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,35938,192.168.10.50,80,6,07/07/2017 04:11,617477,3,6,26,11607,18839.56811,14.57544168,0,0,0,0,72,132,4.858480559,9.716961118,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,51493,192.168.10.3,53,17,07/07/2017 04:03,167825,2,2,70,254,1930.582452,23.83435126,0,0,0,0,40,40,11.91717563,11.91717563,35,127,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17,38203,192.168.10.3,53,17,07/07/2017 03:40,24798,2,2,60,222,11371.88483,161.3033309,0,0,0,0,80,80,80.65166546,80.65166546,30,111,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8,9904,205.174.165.73,8080,6,07/07/2017 04:26,8994737,3,0,0,0,0.0,0.333528373,0,0,0,0,92,0,0.333528373,0.0,0,0,0,0,0,1,0,0,0,0,BENIGN
192.168.10.15,59565,192.168.10.3,53,17,07/07/2017 04:50,46718,4,2,120,264,8219.529946,128.4301554,0,0,0,0,80,40,85.6201036,42.8100518,30,132,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,51555,192.168.10.50,80,6,07/07/2017 04:06,81201841,9,6,62,11607,143.7036384,0.184724876,0,0,0,0,192,132,0.110834926,0.07388995,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,42870,192.168.10.50,80,6,07/07/2017 04:16,16988,4,0,24,0,1412.76195,235.4603249,0,0,0,0,80,0,235.4603249,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,62205,192.168.10.3,53,17,07/07/2017 04:11,230,2,2,168,424,2573913.043,17391.30435,0,0,0,0,64,64,8695.652174,8695.652174,84,212,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,51317,192.168.10.50,80,6,07/07/2017 03:57,263262,3,5,26,11601,44165.12828,30.38797852,0,0,0,0,72,112,11.39549194,18.99248657,0,7300,0,0,0,1,0,0,0,0,DDoS
172.217.12.142,80,192.168.10.14,58078,6,07/07/2017 04:06,87,1,1,6,6,137931.0345,22988.50575,0,0,0,0,20,20,11494.25287,11494.25287,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.12,51376,192.168.10.3,53,17,07/07/2017 03:57,221,2,2,62,160,1004524.887,18099.54751,0,0,0,0,64,64,9049.773756,9049.773756,31,80,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,54910,192.168.10.50,80,6,07/07/2017 03:59,8000903,7,6,50,11607,1456.960546,1.624816599,0,0,0,0,152,132,0.874901246,0.749915353,0,5755,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,49475,6,07/07/2017 04:06,8881397,6,9,11613,62,1314.545448,1.688923488,0,0,0,0,132,192,0.675569395,1.013354093,0,8675,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,51361,192.168.10.50,80,6,07/07/2017 03:57,248240,3,6,26,11607,46861.90783,36.25523687,0,0,0,0,72,132,12.08507896,24.17015791,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,65136,192.168.10.50,80,6,07/07/2017 04:04,726012,3,4,26,11601,16014.88681,9.641713911,0,0,0,0,72,92,4.132163105,5.509550806,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,54027,192.168.10.50,80,6,07/07/2017 03:59,7691308,8,6,56,11607,1516.38707,1.820236558,0,0,0,0,172,132,1.040135176,0.780101382,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,63163,192.168.10.50,80,6,07/07/2017 04:03,82334359,9,4,62,11601,141.6541058,0.15789277,0,0,0,0,192,92,0.109310379,0.048582391,0,8760,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,55022,6,07/07/2017 03:59,6575558,1,5,6,30,5.47482054,0.91247009,0,0,0,0,20,100,0.152078348,0.760391742,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,53043,6,07/07/2017 04:08,4750490,1,5,6,30,7.578165621,1.263027603,0,0,0,0,20,100,0.210504601,1.052523003,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,29796,6,07/07/2017 04:07,5627159,1,6,6,36,7.463801894,1.243966982,0,0,0,0,20,120,0.177709569,1.066257413,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,62794,6,07/07/2017 04:03,80859693,6,9,11607,62,144.311703,0.185506517,0,0,0,0,132,192,0.074202607,0.11130391,0,4380,0,0,0,0,1,1,0,0,BENIGN
192.168.10.14,53004,192.168.10.3,53,17,07/07/2017 04:18,169,2,2,60,92,899408.284,23668.63905,0,0,0,0,64,64,11834.31953,11834.31953,30,46,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,58082,192.168.10.50,80,6,07/07/2017 04:00,76498883,8,4,56,11607,152.4597425,0.156865036,0,0,0,0,172,92,0.10457669,0.052288345,0,11595,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62796,6,07/07/2017 04:13,76963,6,2,11607,26,151150.5529,103.946052,0,0,0,0,144,40,77.959539,25.986513,0,10220,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,21228,192.168.10.50,80,6,07/07/2017 04:01,67594,3,5,26,11601,172012.3088,118.3537,0,0,0,0,72,112,44.38263751,73.97106252,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,59595,192.168.10.50,80,6,07/07/2017 04:12,4060899,4,0,24,0,5.910021402,0.985003567,0,0,0,0,80,0,0.985003567,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,55176,6,07/07/2017 04:00,647425,1,7,6,42,74.13986176,12.35664363,0,0,0,0,20,140,1.544580453,10.81206317,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,53568,192.168.10.50,80,6,07/07/2017 04:07,1078061,3,6,26,11607,10790.66954,8.348321663,0,0,0,0,72,132,2.782773888,5.565547775,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,21805,6,07/07/2017 04:01,6445405,1,6,6,36,6.516270118,1.08604502,0,0,0,0,20,120,0.155149289,0.930895731,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,61383,192.168.10.50,80,6,07/07/2017 04:02,80311658,8,6,56,11607,145.221756,0.174320894,0,0,0,0,172,132,0.099611939,0.074708954,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,54953,192.168.10.50,80,6,07/07/2017 03:59,10064750,5,0,30,0,2.980699968,0.496783328,0,0,0,0,100,0,0.496783328,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,52297,192.168.10.3,53,17,07/07/2017 04:40,850,2,2,82,254,395294.1176,4705.882353,0,0,0,0,40,40,2352.941176,2352.941176,41,127,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,27241,192.168.10.50,80,6,07/07/2017 04:05,65629,3,5,26,11607,177253.9579,121.897332,0,0,0,0,72,112,45.71149949,76.18583248,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,51272,6,07/07/2017 04:06,82418845,6,9,11613,62,141.6544966,0.181997212,0,0,0,0,132,192,0.072798885,0.109198327,0,7215,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,53815,192.168.10.50,80,6,07/07/2017 03:57,181418,3,4,26,11601,64089.56112,38.58492542,0,0,0,0,72,92,16.53639661,22.04852881,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,29764,192.168.10.50,80,6,07/07/2017 04:07,7075836,5,0,30,0,4.239781702,0.706630284,0,0,0,0,100,0,0.706630284,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,54526,192.168.10.50,80,6,07/07/2017 04:08,89460621,8,6,56,11607,130.3702106,0.156493436,0,0,0,0,172,132,0.089424821,0.067068616,0,8760,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,50282,192.168.10.50,80,6,07/07/2017 04:05,40005,3,4,26,11601,290638.6702,174.9781277,0,0,0,0,72,92,74.99062617,99.98750156,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,26500,192.168.10.3,53,17,07/07/2017 04:44,154,2,2,88,188,1792207.792,25974.02597,0,0,0,0,64,64,12987.01299,12987.01299,44,94,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,57530,192.168.10.50,80,6,07/07/2017 04:11,6034763,4,0,24,0,3.976958167,0.662826361,0,0,0,0,80,0,0.662826361,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.5,56806,69.172.216.111,443,6,07/07/2017 04:41,8737,2,0,12,0,1373.469154,228.9115257,0,0,0,0,40,0,228.9115257,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.5,59213,192.168.10.3,53,17,07/07/2017 03:30,96811,4,2,132,150,2912.89213,61.9764283,0,0,0,0,120,64,41.31761887,20.65880943,33,75,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,51588,192.168.10.50,80,6,07/07/2017 04:06,271558,3,5,26,11601,42815.89937,29.45963662,0,0,0,0,72,112,11.04736373,18.41227288,0,7300,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,65348,192.168.10.50,80,6,07/07/2017 04:06,8186687,5,0,30,0,3.664486012,0.610747669,0,0,0,0,100,0,0.610747669,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,55393,192.168.10.50,80,6,07/07/2017 04:08,684344,3,6,26,11601,16989.99334,13.15128064,0,0,0,0,72,132,4.383760214,8.767520428,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,42877,192.168.10.50,80,6,07/07/2017 04:16,10127751,4,0,24,0,2.369726507,0.394954418,0,0,0,0,80,0,0.394954418,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,55115,192.168.10.50,80,6,07/07/2017 04:08,1099512,3,4,26,11601,10574.69132,6.366460757,0,0,0,0,72,92,2.728483182,3.637977576,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,51093,192.168.10.50,80,6,07/07/2017 04:16,7973733,5,0,30,0,3.762353216,0.627058869,0,0,0,0,100,0,0.627058869,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,57705,192.168.10.50,80,6,07/07/2017 04:10,1176648,3,7,26,11607,9886.559107,8.498718393,0,0,0,0,72,152,2.549615518,5.949102875,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,52832,192.168.10.50,80,6,07/07/2017 04:08,1188010,4,0,24,0,20.20185015,3.366975025,0,0,0,0,80,0,3.366975025,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,59856,192.240.115.54,443,6,07/07/2017 04:29,536621,11,9,571,5272,10888.50418,37.27025219,0,0,0,0,232,192,20.4986387,16.77161349,0,1460,0,0,0,1,0,0,0,0,BENIGN
192.168.10.17,58182,178.154.131.215,443,6,07/07/2017 04:55,71995524,93,117,1613,205246,2873.220285,2.916847997,0,0,0,0,3008,3752,1.29174697,1.625101027,0,4194,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,52977,6,07/07/2017 04:07,86957946,7,9,11607,62,134.1913021,0.183996986,0,0,0,0,152,192,0.080498682,0.103498305,0,4380,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,62112,192.168.10.50,80,6,07/07/2017 04:12,35020,3,6,26,11601,332010.2798,256.9960023,0,0,0,0,72,132,85.66533409,171.3306682,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,31400,192.168.10.3,53,17,07/07/2017 04:05,231,2,2,64,258,1393939.394,17316.01732,0,0,0,0,64,64,8658.008658,8658.008658,32,129,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,52076,192.168.10.50,80,6,07/07/2017 03:58,2680021,5,0,30,0,11.19394214,1.865657023,0,0,0,0,100,0,1.865657023,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,17636,192.168.10.50,80,6,07/07/2017 03:59,10198742,4,0,24,0,2.353231408,0.392205235,0,0,0,0,80,0,0.392205235,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,54266,192.168.10.50,80,6,07/07/2017 04:09,2103961,4,0,24,0,11.40705555,1.901175925,0,0,0,0,80,0,1.901175925,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,14516,192.168.10.50,80,6,07/07/2017 03:57,610988,3,5,26,11607,19039.65381,13.09354685,0,0,0,0,72,112,4.910080067,8.183466778,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,52132,192.168.10.50,80,6,07/07/2017 04:06,1289517,3,6,26,11607,9021.207165,6.979357387,0,0,0,0,72,132,2.326452462,4.652904925,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.5,56818,104.76.108.221,80,6,07/07/2017 04:45,110004219,5,3,152,1625,16.15392588,0.072724483,0,0,0,0,112,72,0.045452802,0.027271681,0,1619,0,0,0,1,0,0,0,0,BENIGN
192.168.10.12,6548,192.168.10.3,53,17,07/07/2017 03:55,517,2,2,70,168,460348.1625,7736.943907,0,0,0,0,40,40,3868.471954,3868.471954,35,84,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,58341,192.168.10.50,80,6,07/07/2017 04:00,1646083,3,5,26,11607,7067.07985,4.860022247,0,0,0,0,72,112,1.822508343,3.037513904,0,10220,0,0,0,1,0,0,0,0,DDoS
